index,file,true_class_idx,true_class_name,pred_class_idx,pred_class_name,true_confidence,pred_confidence
8712,ILSVRC2012_val_00008713.JPEG,220,Sussex_spaniel,210,German_short-haired_pointer,0.0296,0.4412
8713,ILSVRC2012_val_00008714.JPEG,55,green_snake,939,zucchini,0.0123,0.4897
8714,ILSVRC2012_val_00008715.JPEG,415,bakery,934,hotdog,0.0098,0.392
8715,ILSVRC2012_val_00008716.JPEG,516,cradle,431,bassinet,0.0821,0.7183
8722,ILSVRC2012_val_00008723.JPEG,494,chime,448,birdhouse,0.0777,0.1818
8726,ILSVRC2012_val_00008727.JPEG,268,Mexican_hairless,245,French_bulldog,0.3703,0.3842
8727,ILSVRC2012_val_00008728.JPEG,635,magnetic_compass,551,face_powder,0.0034,0.3279
8729,ILSVRC2012_val_00008730.JPEG,397,puffer,33,loggerhead,0.1309,0.4818
8737,ILSVRC2012_val_00008738.JPEG,949,strawberry,962,meat_loaf,0.0065,0.4587
8738,ILSVRC2012_val_00008739.JPEG,170,Irish_wolfhound,175,otterhound,0.0847,0.3731
8739,ILSVRC2012_val_00008740.JPEG,892,wall_clock,402,acoustic_guitar,0.0655,0.1645
8740,ILSVRC2012_val_00008741.JPEG,478,carton,918,crossword_puzzle,0.0825,0.179
8743,ILSVRC2012_val_00008744.JPEG,820,steam_locomotive,863,totem_pole,0.0002,0.8541
8745,ILSVRC2012_val_00008746.JPEG,95,jacamar,91,coucal,0.2261,0.3884
8746,ILSVRC2012_val_00008747.JPEG,113,snail,641,maraca,0.0381,0.083
8747,ILSVRC2012_val_00008748.JPEG,572,goblet,830,stretcher,0.0319,0.1458
8750,ILSVRC2012_val_00008751.JPEG,530,digital_clock,598,home_theater,0.1129,0.1361
8754,ILSVRC2012_val_00008755.JPEG,731,plunger,283,Persian_cat,0.0001,0.338
8756,ILSVRC2012_val_00008757.JPEG,975,lakeside,525,dam,0.052,0.2934
8757,ILSVRC2012_val_00008758.JPEG,825,stone_wall,489,chainlink_fence,0.0002,0.4399
8760,ILSVRC2012_val_00008761.JPEG,739,potter's_wheel,774,sandal,0.0935,0.1147
8764,ILSVRC2012_val_00008765.JPEG,653,milk_can,603,horse_cart,0.021,0.8712
8767,ILSVRC2012_val_00008768.JPEG,765,rocking_chair,703,park_bench,0.1229,0.4302
8774,ILSVRC2012_val_00008775.JPEG,67,diamondback,41,whiptail,0.0335,0.2768
8776,ILSVRC2012_val_00008777.JPEG,541,drum,542,drumstick,0.2036,0.7753
8777,ILSVRC2012_val_00008778.JPEG,285,Egyptian_cat,106,wombat,0.0124,0.123
8784,ILSVRC2012_val_00008785.JPEG,848,tape_player,485,CD_player,0.2207,0.3404
8786,ILSVRC2012_val_00008787.JPEG,620,laptop,681,notebook,0.0183,0.1436
8787,ILSVRC2012_val_00008788.JPEG,64,green_mamba,364,three-toed_sloth,0.0176,0.1601
8788,ILSVRC2012_val_00008789.JPEG,113,snail,956,custard_apple,0.0478,0.5149
8789,ILSVRC2012_val_00008790.JPEG,524,cuirass,461,breastplate,0.0834,0.1131
8790,ILSVRC2012_val_00008791.JPEG,978,seashore,977,sandbar,0.046,0.2368
8792,ILSVRC2012_val_00008793.JPEG,541,drum,642,marimba,0.029,0.0677
8794,ILSVRC2012_val_00008795.JPEG,540,drilling_platform,403,aircraft_carrier,0.0037,0.7781
8796,ILSVRC2012_val_00008797.JPEG,541,drum,463,bucket,0.006,0.0833
8799,ILSVRC2012_val_00008800.JPEG,845,syringe,401,accordion,0.0061,0.3113
8800,ILSVRC2012_val_00008801.JPEG,509,confectionery,917,comic_book,0.119,0.2259
8801,ILSVRC2012_val_00008802.JPEG,768,rugby_ball,560,football_helmet,0.0004,0.3461
8803,ILSVRC2012_val_00008804.JPEG,704,parking_meter,859,toaster,0.034,0.1841
8806,ILSVRC2012_val_00008807.JPEG,41,whiptail,44,alligator_lizard,0.02,0.0446
8807,ILSVRC2012_val_00008808.JPEG,842,swimming_trunks,445,bikini,0.1539,0.2996
8808,ILSVRC2012_val_00008809.JPEG,237,miniature_pinscher,234,Rottweiler,0.1241,0.6272
8811,ILSVRC2012_val_00008812.JPEG,176,Saluki,172,whippet,0.2843,0.3532
8813,ILSVRC2012_val_00008814.JPEG,409,analog_clock,442,bell_cote,0.2561,0.5337
8816,ILSVRC2012_val_00008817.JPEG,920,traffic_light,723,pinwheel,0.0373,0.1628
8821,ILSVRC2012_val_00008822.JPEG,675,moving_van,654,minibus,0.0023,0.3406
8822,ILSVRC2012_val_00008823.JPEG,870,tricycle,444,bicycle-built-for-two,0.0313,0.5641
8824,ILSVRC2012_val_00008825.JPEG,586,half_track,482,cassette_player,0.0112,0.0657
8826,ILSVRC2012_val_00008827.JPEG,464,buckle,584,hair_slide,0.0376,0.2667
8830,ILSVRC2012_val_00008831.JPEG,804,soap_dispenser,747,punching_bag,0.0096,0.1152
8833,ILSVRC2012_val_00008834.JPEG,99,goose,87,African_grey,0.0021,0.9976
8834,ILSVRC2012_val_00008835.JPEG,795,ski,970,alp,0.1434,0.6624
8835,ILSVRC2012_val_00008836.JPEG,620,laptop,681,notebook,0.0813,0.2811
8837,ILSVRC2012_val_00008838.JPEG,785,seat_belt,558,flute,0.0978,0.1012
8839,ILSVRC2012_val_00008840.JPEG,106,wombat,334,porcupine,0.0355,0.1436
8843,ILSVRC2012_val_00008844.JPEG,799,sliding_door,707,pay-phone,0.0859,0.2926
8844,ILSVRC2012_val_00008845.JPEG,969,eggnog,809,soup_bowl,0.0679,0.4411
8845,ILSVRC2012_val_00008846.JPEG,848,tape_player,593,harmonica,0.0025,0.2974
8847,ILSVRC2012_val_00008848.JPEG,2,great_white_shark,4,hammerhead,0.1362,0.4594
8848,ILSVRC2012_val_00008849.JPEG,61,boa_constrictor,62,rock_python,0.1865,0.3007
8849,ILSVRC2012_val_00008850.JPEG,845,syringe,107,jellyfish,0.134,0.2808
8850,ILSVRC2012_val_00008851.JPEG,894,wardrobe,495,china_cabinet,0.2255,0.4519
8851,ILSVRC2012_val_00008852.JPEG,647,measuring_cup,551,face_powder,0.1799,0.1867
8852,ILSVRC2012_val_00008853.JPEG,843,swing,655,miniskirt,0.0179,0.0948
8854,ILSVRC2012_val_00008855.JPEG,693,paddle,575,golfcart,0.0024,0.1024
8857,ILSVRC2012_val_00008858.JPEG,303,long-horned_beetle,302,ground_beetle,0.0605,0.4522
8858,ILSVRC2012_val_00008859.JPEG,204,Lhasa,153,Maltese_dog,0.2251,0.5224
8859,ILSVRC2012_val_00008860.JPEG,223,schipperke,206,curly-coated_retriever,0.0109,0.169
8860,ILSVRC2012_val_00008861.JPEG,685,odometer,528,dial_telephone,0.396,0.4618
8862,ILSVRC2012_val_00008863.JPEG,831,studio_couch,532,dining_table,0.0957,0.1421
8863,ILSVRC2012_val_00008864.JPEG,929,ice_lolly,961,dough,0.0075,0.0996
8866,ILSVRC2012_val_00008867.JPEG,987,corn,998,ear,0.3039,0.6936
8867,ILSVRC2012_val_00008868.JPEG,387,lesser_panda,953,pineapple,0.0033,0.2249
8869,ILSVRC2012_val_00008870.JPEG,119,rock_crab,32,tailed_frog,0.1372,0.1408
8870,ILSVRC2012_val_00008871.JPEG,502,clog,632,loudspeaker,0.0604,0.1269
8873,ILSVRC2012_val_00008874.JPEG,523,crutch,837,sunglasses,0.0012,0.1114
8876,ILSVRC2012_val_00008877.JPEG,372,baboon,336,marmot,0.1114,0.2295
8877,ILSVRC2012_val_00008878.JPEG,379,howler_monkey,295,American_black_bear,0.001,0.8496
8879,ILSVRC2012_val_00008880.JPEG,261,keeshond,33,loggerhead,0.0381,0.2403
8881,ILSVRC2012_val_00008882.JPEG,725,pitcher,636,mailbag,0.0195,0.0405
8882,ILSVRC2012_val_00008883.JPEG,785,seat_belt,627,limousine,0.114,0.3446
8883,ILSVRC2012_val_00008884.JPEG,461,breastplate,787,shield,0.1689,0.2479
8890,ILSVRC2012_val_00008891.JPEG,358,polecat,359,black-footed_ferret,0.4056,0.5072
8892,ILSVRC2012_val_00008893.JPEG,555,fire_engine,874,trolleybus,0.0924,0.2799
8894,ILSVRC2012_val_00008895.JPEG,989,hip,954,banana,0.0019,0.4671
8898,ILSVRC2012_val_00008899.JPEG,909,wok,926,hot_pot,0.0327,0.2901
8901,ILSVRC2012_val_00008902.JPEG,36,terrapin,113,snail,0.0523,0.2747
8902,ILSVRC2012_val_00008903.JPEG,559,folding_chair,739,potter's_wheel,0.0538,0.128
8905,ILSVRC2012_val_00008906.JPEG,214,Gordon_setter,200,Tibetan_terrier,0.1204,0.1587
8908,ILSVRC2012_val_00008909.JPEG,879,umbrella,524,cuirass,0.0042,0.2401
8910,ILSVRC2012_val_00008911.JPEG,841,sweatshirt,413,assault_rifle,0.001,0.1077
8911,ILSVRC2012_val_00008912.JPEG,403,aircraft_carrier,895,warplane,0.3538,0.5122
8912,ILSVRC2012_val_00008913.JPEG,643,mask,784,screwdriver,0.0021,0.1727
8914,ILSVRC2012_val_00008915.JPEG,415,bakery,919,street_sign,0.0595,0.4587
8916,ILSVRC2012_val_00008917.JPEG,862,torch,887,vestment,0.0001,0.2428
8917,ILSVRC2012_val_00008918.JPEG,552,feather_boa,470,candle,0.0284,0.3548
8927,ILSVRC2012_val_00008928.JPEG,210,German_short-haired_pointer,212,English_setter,0.0145,0.2126
8930,ILSVRC2012_val_00008931.JPEG,307,weevil,303,long-horned_beetle,0.1001,0.3795
8931,ILSVRC2012_val_00008932.JPEG,876,tub,896,washbasin,0.142,0.4618
8939,ILSVRC2012_val_00008940.JPEG,699,panpipe,845,syringe,0.0,0.3534
8940,ILSVRC2012_val_00008941.JPEG,308,fly,312,cricket,0.0059,0.3266
8941,ILSVRC2012_val_00008942.JPEG,536,dock,780,schooner,0.1777,0.4612
8945,ILSVRC2012_val_00008946.JPEG,542,drumstick,822,steel_drum,0.2964,0.3587
8946,ILSVRC2012_val_00008947.JPEG,276,hyena,182,Border_terrier,0.0009,0.4679
8948,ILSVRC2012_val_00008949.JPEG,828,strainer,566,French_horn,0.0034,0.3746
8949,ILSVRC2012_val_00008950.JPEG,704,parking_meter,733,pole,0.2134,0.2255
8951,ILSVRC2012_val_00008952.JPEG,6,stingray,5,electric_ray,0.124,0.5262
8952,ILSVRC2012_val_00008953.JPEG,734,police_van,654,minibus,0.2567,0.4127
8954,ILSVRC2012_val_00008955.JPEG,663,monastery,832,stupa,0.0828,0.1638
8955,ILSVRC2012_val_00008956.JPEG,187,Yorkshire_terrier,203,West_Highland_white_terrier,0.0462,0.2339
8957,ILSVRC2012_val_00008958.JPEG,464,buckle,451,bolo_tie,0.0006,0.7204
8958,ILSVRC2012_val_00008959.JPEG,670,motor_scooter,665,moped,0.1818,0.4947
8959,ILSVRC2012_val_00008960.JPEG,72,black_and_gold_garden_spider,74,garden_spider,0.4653,0.5284
8964,ILSVRC2012_val_00008965.JPEG,972,cliff,976,promontory,0.1465,0.7264
8967,ILSVRC2012_val_00008968.JPEG,461,breastplate,524,cuirass,0.3975,0.4774
8968,ILSVRC2012_val_00008969.JPEG,971,bubble,929,ice_lolly,0.0053,0.3341
8969,ILSVRC2012_val_00008970.JPEG,969,eggnog,618,ladle,0.0061,0.3281
8971,ILSVRC2012_val_00008972.JPEG,598,home_theater,548,entertainment_center,0.3615,0.6263
8973,ILSVRC2012_val_00008974.JPEG,714,pick,722,ping-pong_ball,0.0509,0.5831
8976,ILSVRC2012_val_00008977.JPEG,402,acoustic_guitar,819,stage,0.0,0.9851
8978,ILSVRC2012_val_00008979.JPEG,223,schipperke,245,French_bulldog,0.1119,0.1824
8979,ILSVRC2012_val_00008980.JPEG,501,cloak,399,abaya,0.127,0.2703
8980,ILSVRC2012_val_00008981.JPEG,511,convertible,717,pickup,0.1141,0.2207
8983,ILSVRC2012_val_00008984.JPEG,720,pill_bottle,1,goldfish,0.0015,0.1965
8987,ILSVRC2012_val_00008988.JPEG,836,sunglass,492,chest,0.0013,0.0547
8988,ILSVRC2012_val_00008989.JPEG,521,Crock_Pot,711,perfume,0.0007,0.4129
8990,ILSVRC2012_val_00008991.JPEG,919,street_sign,519,crate,0.1637,0.3172
8992,ILSVRC2012_val_00008993.JPEG,81,ptarmigan,970,alp,0.0085,0.1799
8996,ILSVRC2012_val_00008997.JPEG,171,Italian_greyhound,173,Ibizan_hound,0.2115,0.4068
8997,ILSVRC2012_val_00008998.JPEG,859,toaster,626,lighter,0.0382,0.135
9003,ILSVRC2012_val_00009004.JPEG,236,Doberman,537,dogsled,0.0002,0.5893
9004,ILSVRC2012_val_00009005.JPEG,679,necklace,71,scorpion,0.0057,0.5091
9005,ILSVRC2012_val_00009006.JPEG,580,greenhouse,799,sliding_door,0.2513,0.3291
9007,ILSVRC2012_val_00009008.JPEG,611,jigsaw_puzzle,452,bonnet,0.0097,0.1211
9008,ILSVRC2012_val_00009009.JPEG,186,Norwich_terrier,185,Norfolk_terrier,0.1984,0.3092
9009,ILSVRC2012_val_00009010.JPEG,490,chain_mail,735,poncho,0.0523,0.7858
9018,ILSVRC2012_val_00009019.JPEG,202,soft-coated_wheaten_terrier,189,Lakeland_terrier,0.1712,0.3988
9020,ILSVRC2012_val_00009021.JPEG,411,apron,775,sarong,0.0038,0.1459
9025,ILSVRC2012_val_00009026.JPEG,437,beacon,839,suspension_bridge,0.1573,0.2111
9027,ILSVRC2012_val_00009028.JPEG,596,hatchet,763,revolver,0.0271,0.4972
9029,ILSVRC2012_val_00009030.JPEG,197,giant_schnauzer,206,curly-coated_retriever,0.0081,0.2535
9030,ILSVRC2012_val_00009031.JPEG,811,space_heater,338,guinea_pig,0.345,0.3567
9031,ILSVRC2012_val_00009032.JPEG,742,printer,851,television,0.0869,0.313
9034,ILSVRC2012_val_00009035.JPEG,51,triceratops,417,balloon,0.0003,0.7487
9038,ILSVRC2012_val_00009039.JPEG,243,bull_mastiff,159,Rhodesian_ridgeback,0.0291,0.3825
9039,ILSVRC2012_val_00009040.JPEG,635,magnetic_compass,426,barometer,0.0239,0.624
9040,ILSVRC2012_val_00009041.JPEG,452,bonnet,843,swing,0.0015,0.1406
9041,ILSVRC2012_val_00009042.JPEG,58,water_snake,952,fig,0.0104,0.072
9047,ILSVRC2012_val_00009048.JPEG,619,lampshade,846,table_lamp,0.2879,0.7081
9050,ILSVRC2012_val_00009051.JPEG,179,Staffordshire_bullterrier,223,schipperke,0.0814,0.2814
9058,ILSVRC2012_val_00009059.JPEG,64,green_mamba,47,African_chameleon,0.047,0.8436
9060,ILSVRC2012_val_00009061.JPEG,258,Samoyed,184,Irish_terrier,0.0234,0.1098
9063,ILSVRC2012_val_00009064.JPEG,423,barber_chair,739,potter's_wheel,0.0254,0.063
9064,ILSVRC2012_val_00009065.JPEG,173,Ibizan_hound,158,toy_terrier,0.1485,0.3112
9065,ILSVRC2012_val_00009066.JPEG,277,red_fox,168,redbone,0.0167,0.4986
9068,ILSVRC2012_val_00009069.JPEG,510,container_ship,718,pier,0.0698,0.7678
9070,ILSVRC2012_val_00009071.JPEG,859,toaster,505,coffeepot,0.0813,0.2569
9071,ILSVRC2012_val_00009072.JPEG,430,basketball,443,bib,0.0026,0.2228
9072,ILSVRC2012_val_00009073.JPEG,978,seashore,525,dam,0.1071,0.1852
9073,ILSVRC2012_val_00009074.JPEG,506,coil,557,flagpole,0.0002,0.086
9077,ILSVRC2012_val_00009078.JPEG,488,chain,679,necklace,0.1084,0.874
9078,ILSVRC2012_val_00009079.JPEG,533,dishrag,735,poncho,0.0792,0.5956
9079,ILSVRC2012_val_00009080.JPEG,666,mortar,932,pretzel,0.002,0.0843
9080,ILSVRC2012_val_00009081.JPEG,337,beaver,363,armadillo,0.0633,0.3646
9085,ILSVRC2012_val_00009086.JPEG,703,park_bench,843,swing,0.0258,0.092
9095,ILSVRC2012_val_00009096.JPEG,790,shopping_basket,854,theater_curtain,0.0105,0.3949
9098,ILSVRC2012_val_00009099.JPEG,822,steel_drum,562,fountain,0.0032,0.0766
9100,ILSVRC2012_val_00009101.JPEG,827,stove,670,motor_scooter,0.0004,0.0759
9102,ILSVRC2012_val_00009103.JPEG,877,turnstile,466,bullet_train,0.1014,0.2363
9104,ILSVRC2012_val_00009105.JPEG,154,Pekinese,157,papillon,0.0077,0.5547
9105,ILSVRC2012_val_00009106.JPEG,732,Polaroid_camera,742,printer,0.1036,0.3498
9106,ILSVRC2012_val_00009107.JPEG,725,pitcher,750,quilt,0.0059,0.0715
9107,ILSVRC2012_val_00009108.JPEG,74,garden_spider,72,black_and_gold_garden_spider,0.2131,0.7645
9108,ILSVRC2012_val_00009109.JPEG,531,digital_watch,720,pill_bottle,0.0843,0.1522
9109,ILSVRC2012_val_00009110.JPEG,394,sturgeon,356,weasel,0.0066,0.2564
9117,ILSVRC2012_val_00009118.JPEG,977,sandbar,814,speedboat,0.0965,0.3394
9119,ILSVRC2012_val_00009120.JPEG,561,forklift,555,fire_engine,0.0506,0.2536
9120,ILSVRC2012_val_00009121.JPEG,921,book_jacket,917,comic_book,0.1716,0.3695
9123,ILSVRC2012_val_00009124.JPEG,291,lion,279,Arctic_fox,0.0001,0.4624
9124,ILSVRC2012_val_00009125.JPEG,282,tiger_cat,292,tiger,0.3069,0.6924
9137,ILSVRC2012_val_00009138.JPEG,142,dowitcher,82,ruffed_grouse,0.1319,0.3023
9142,ILSVRC2012_val_00009143.JPEG,641,maraca,683,oboe,0.0,0.4944
9146,ILSVRC2012_val_00009147.JPEG,411,apron,659,mixing_bowl,0.0277,0.0817
9147,ILSVRC2012_val_00009148.JPEG,248,Eskimo_dog,537,dogsled,0.0654,0.8926
9149,ILSVRC2012_val_00009150.JPEG,773,saltshaker,686,oil_filter,0.012,0.6151
9151,ILSVRC2012_val_00009152.JPEG,587,hammer,902,whistle,0.0,0.8182
9152,ILSVRC2012_val_00009153.JPEG,823,stethoscope,600,hook,0.0763,0.4624
9154,ILSVRC2012_val_00009155.JPEG,898,water_bottle,727,planetarium,0.0038,0.7439
9157,ILSVRC2012_val_00009158.JPEG,288,leopard,290,jaguar,0.3358,0.6611
9159,ILSVRC2012_val_00009160.JPEG,499,cleaver,967,espresso,0.0004,0.2288
9161,ILSVRC2012_val_00009162.JPEG,626,lighter,692,packet,0.0064,0.128
9172,ILSVRC2012_val_00009173.JPEG,533,dishrag,630,Loafer,0.0331,0.0605
9174,ILSVRC2012_val_00009175.JPEG,243,bull_mastiff,255,Leonberg,0.0611,0.2659
9177,ILSVRC2012_val_00009178.JPEG,702,parallel_bars,602,horizontal_bar,0.3882,0.4463
9178,ILSVRC2012_val_00009179.JPEG,408,amphibian,472,canoe,0.0219,0.3685
9179,ILSVRC2012_val_00009180.JPEG,634,lumbermill,858,tile_roof,0.027,0.4447
9182,ILSVRC2012_val_00009183.JPEG,744,projectile,657,missile,0.1899,0.6391
9184,ILSVRC2012_val_00009185.JPEG,138,bustard,608,jean,0.0493,0.3101
9188,ILSVRC2012_val_00009189.JPEG,242,boxer,387,lesser_panda,0.0134,0.0758
9189,ILSVRC2012_val_00009190.JPEG,204,Lhasa,155,Shih-Tzu,0.4093,0.589
9195,ILSVRC2012_val_00009196.JPEG,567,frying_pan,722,ping-pong_ball,0.08,0.2007
9196,ILSVRC2012_val_00009197.JPEG,706,patio,900,water_tower,0.0339,0.0672
9200,ILSVRC2012_val_00009201.JPEG,848,tape_player,732,Polaroid_camera,0.0441,0.0735
9201,ILSVRC2012_val_00009202.JPEG,113,snail,529,diaper,0.0025,0.1489
9202,ILSVRC2012_val_00009203.JPEG,790,shopping_basket,791,shopping_cart,0.0721,0.2119
9203,ILSVRC2012_val_00009204.JPEG,740,power_drill,747,punching_bag,0.0037,0.0744
9204,ILSVRC2012_val_00009205.JPEG,355,llama,104,wallaby,0.0149,0.2531
9207,ILSVRC2012_val_00009208.JPEG,5,electric_ray,2,great_white_shark,0.1133,0.377
9211,ILSVRC2012_val_00009212.JPEG,917,comic_book,591,handkerchief,0.0095,0.1423
9212,ILSVRC2012_val_00009213.JPEG,126,isopod,74,garden_spider,0.0244,0.4638
9217,ILSVRC2012_val_00009218.JPEG,399,abaya,434,bath_towel,0.0195,0.7187
9218,ILSVRC2012_val_00009219.JPEG,7,cock,199,Scotch_terrier,0.0129,0.2239
9219,ILSVRC2012_val_00009220.JPEG,166,Walker_hound,162,beagle,0.1261,0.5834
9222,ILSVRC2012_val_00009223.JPEG,790,shopping_basket,886,vending_machine,0.0004,0.2507
9224,ILSVRC2012_val_00009225.JPEG,440,beer_bottle,441,beer_glass,0.1763,0.5517
9233,ILSVRC2012_val_00009234.JPEG,661,Model_T,555,fire_engine,0.0675,0.2619
9236,ILSVRC2012_val_00009237.JPEG,5,electric_ray,467,butcher_shop,0.0001,0.1847
9237,ILSVRC2012_val_00009238.JPEG,455,bottlecap,828,strainer,0.1134,0.1921
9242,ILSVRC2012_val_00009243.JPEG,531,digital_watch,929,ice_lolly,0.0003,0.1376
9243,ILSVRC2012_val_00009244.JPEG,187,Yorkshire_terrier,185,Norfolk_terrier,0.1432,0.2658
9244,ILSVRC2012_val_00009245.JPEG,740,power_drill,866,tractor,0.003,0.339
9245,ILSVRC2012_val_00009246.JPEG,590,hand-held_computer,810,space_bar,0.06,0.2214
9247,ILSVRC2012_val_00009248.JPEG,906,Windsor_tie,834,suit,0.0763,0.6663
9249,ILSVRC2012_val_00009250.JPEG,154,Pekinese,201,silky_terrier,0.0009,0.5277
9252,ILSVRC2012_val_00009253.JPEG,484,catamaran,871,trimaran,0.3824,0.609
9254,ILSVRC2012_val_00009255.JPEG,647,measuring_cup,592,hard_disc,0.0014,0.3811
9255,ILSVRC2012_val_00009256.JPEG,199,Scotch_terrier,160,Afghan_hound,0.0709,0.2891
9257,ILSVRC2012_val_00009258.JPEG,859,toaster,667,mortarboard,0.0172,0.2318
9265,ILSVRC2012_val_00009266.JPEG,622,lens_cap,473,can_opener,0.0017,0.296
9269,ILSVRC2012_val_00009270.JPEG,137,American_coot,195,Boston_bull,0.002,0.1028
9271,ILSVRC2012_val_00009272.JPEG,784,screwdriver,674,mousetrap,0.0047,0.2927
9273,ILSVRC2012_val_00009274.JPEG,577,gong,646,maze,0.0082,0.4108
9274,ILSVRC2012_val_00009275.JPEG,312,cricket,311,grasshopper,0.0905,0.8895
9279,ILSVRC2012_val_00009280.JPEG,385,Indian_elephant,210,German_short-haired_pointer,0.0009,0.287
9283,ILSVRC2012_val_00009284.JPEG,827,stove,848,tape_player,0.0377,0.1707
9284,ILSVRC2012_val_00009285.JPEG,670,motor_scooter,665,moped,0.1216,0.1632
9285,ILSVRC2012_val_00009286.JPEG,821,steel_arch_bridge,718,pier,0.4519,0.5247
9287,ILSVRC2012_val_00009288.JPEG,328,sea_urchin,334,porcupine,0.0751,0.7906
9288,ILSVRC2012_val_00009289.JPEG,913,wreck,718,pier,0.0397,0.3906
9289,ILSVRC2012_val_00009290.JPEG,796,ski_mask,703,park_bench,0.0003,0.1117
9292,ILSVRC2012_val_00009293.JPEG,626,lighter,764,rifle,0.0013,0.2375
9295,ILSVRC2012_val_00009296.JPEG,650,microphone,477,carpenter's_kit,0.067,0.259
9303,ILSVRC2012_val_00009304.JPEG,462,broom,858,tile_roof,0.0026,0.0889
9305,ILSVRC2012_val_00009306.JPEG,456,bow,171,Italian_greyhound,0.0006,0.1832
9307,ILSVRC2012_val_00009308.JPEG,437,beacon,668,mosque,0.1703,0.3663
9314,ILSVRC2012_val_00009315.JPEG,570,gasmask,349,bighorn,0.0071,0.685
9319,ILSVRC2012_val_00009320.JPEG,412,ashcan,440,beer_bottle,0.0056,0.0957
9323,ILSVRC2012_val_00009324.JPEG,261,keeshond,192,cairn,0.0951,0.74
9324,ILSVRC2012_val_00009325.JPEG,527,desktop_computer,664,monitor,0.1809,0.3116
9328,ILSVRC2012_val_00009329.JPEG,60,night_snake,515,cowboy_hat,0.0005,0.1673
9331,ILSVRC2012_val_00009332.JPEG,310,ant,309,bee,0.0,0.9916
9332,ILSVRC2012_val_00009333.JPEG,763,revolver,715,pickelhaube,0.1369,0.2926
9337,ILSVRC2012_val_00009338.JPEG,185,Norfolk_terrier,154,Pekinese,0.0504,0.3588
9339,ILSVRC2012_val_00009340.JPEG,721,pillow,411,apron,0.0021,0.4968
9344,ILSVRC2012_val_00009345.JPEG,569,garbage_truck,788,shoe_shop,0.1004,0.2509
9352,ILSVRC2012_val_00009353.JPEG,342,wild_boar,333,hamster,0.2604,0.4562
9354,ILSVRC2012_val_00009355.JPEG,664,monitor,527,desktop_computer,0.1358,0.3613
9358,ILSVRC2012_val_00009359.JPEG,374,langur,375,colobus,0.016,0.5183
9359,ILSVRC2012_val_00009360.JPEG,828,strainer,599,honeycomb,0.0019,0.8796
9360,ILSVRC2012_val_00009361.JPEG,409,analog_clock,685,odometer,0.0207,0.2691
9361,ILSVRC2012_val_00009362.JPEG,198,standard_schnauzer,196,miniature_schnauzer,0.3551,0.6115
9366,ILSVRC2012_val_00009367.JPEG,499,cleaver,664,monitor,0.0003,0.0752
9368,ILSVRC2012_val_00009369.JPEG,499,cleaver,739,potter's_wheel,0.0516,0.3862
9374,ILSVRC2012_val_00009375.JPEG,564,four-poster,669,mosquito_net,0.0903,0.5291
9375,ILSVRC2012_val_00009376.JPEG,37,box_turtle,35,mud_turtle,0.1793,0.6102
9377,ILSVRC2012_val_00009378.JPEG,169,borzoi,176,Saluki,0.0301,0.8574
9386,ILSVRC2012_val_00009387.JPEG,300,tiger_beetle,302,ground_beetle,0.2476,0.402
9387,ILSVRC2012_val_00009388.JPEG,744,projectile,549,envelope,0.0008,0.3245
9388,ILSVRC2012_val_00009389.JPEG,728,plastic_bag,808,sombrero,0.0,0.9288
9390,ILSVRC2012_val_00009391.JPEG,441,beer_glass,604,hourglass,0.0257,0.0739
9391,ILSVRC2012_val_00009392.JPEG,923,plate,933,cheeseburger,0.0113,0.727
9393,ILSVRC2012_val_00009394.JPEG,947,mushroom,992,agaric,0.1116,0.888
9394,ILSVRC2012_val_00009395.JPEG,558,flute,764,rifle,0.1964,0.2888
9397,ILSVRC2012_val_00009398.JPEG,684,ocarina,930,French_loaf,0.0007,0.2097
9400,ILSVRC2012_val_00009401.JPEG,20,water_ouzel,141,redshank,0.2001,0.6642
9401,ILSVRC2012_val_00009402.JPEG,502,clog,462,broom,0.0402,0.553
9404,ILSVRC2012_val_00009405.JPEG,165,black-and-tan_coonhound,236,Doberman,0.2462,0.6584
9408,ILSVRC2012_val_00009409.JPEG,768,rugby_ball,835,sundial,0.2223,0.2659
9409,ILSVRC2012_val_00009410.JPEG,796,ski_mask,560,football_helmet,0.004,0.6911
9410,ILSVRC2012_val_00009411.JPEG,978,seashore,980,volcano,0.0208,0.2175
9411,ILSVRC2012_val_00009412.JPEG,965,burrito,441,beer_glass,0.0195,0.2345
9413,ILSVRC2012_val_00009414.JPEG,677,nail,254,pug,0.0,0.0944
9416,ILSVRC2012_val_00009417.JPEG,437,beacon,974,geyser,0.0608,0.2348
9420,ILSVRC2012_val_00009421.JPEG,818,spotlight,793,shower_cap,0.0227,0.1155
9423,ILSVRC2012_val_00009424.JPEG,689,overskirt,601,hoopskirt,0.328,0.6147
9424,ILSVRC2012_val_00009425.JPEG,594,harp,420,banjo,0.0035,0.0992
9425,ILSVRC2012_val_00009426.JPEG,390,eel,118,Dungeness_crab,0.0006,0.539
9429,ILSVRC2012_val_00009430.JPEG,838,sunscreen,474,cardigan,0.0,0.434
9431,ILSVRC2012_val_00009432.JPEG,489,chainlink_fence,313,walking_stick,0.081,0.1968
9435,ILSVRC2012_val_00009436.JPEG,744,projectile,657,missile,0.1324,0.778
